Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                  | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2018_sdlx-fixpoint-6                                           | MUS timed out                                       | 10317 / 0 / 8295    | 9832 / 0 / 8295     | 30684 / 0 / 18062    | 8.04 / 1.74 / 3.43     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 283.29 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query57_query42_1344n                                     | FG timed out                                        | 3461 / 0 / 1984     | 3343 / 0 / 1984     | 11438 / 0 / 1919     | 3.92 / 1.31 / 1.56     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_rankfunc41_unsigned_64                                    | Preproc Solved, FG skipped.                         | 6816 / 0 / 6816     | 6176 / 0 / 6176     | 17427 / 0 / 17426    | 1.11 / 0.0 / 1.02      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_mult_bool_matrix_dyn_7_7.sat                              | MUS timed out                                       | 5649 / 0 / 5046     | 5577 / 0 / 5046     | 16676 / 0 / 13376    | 2.4 / 1.14 / 0.73      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 12.69 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sdlx-fixpoint-9                                           | MUS timed out                                       | 15882 / 0 / 12760   | 15175 / 0 / 12760   | 47313 / 0 / 27667    | 12.68 / 2.7 / 5.33     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 281.58 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query42_query06_1344n                                     | MUS timed out                                       | 8308 / 0 / 4495     | 8134 / 0 / 4495     | 49562 / 0 / 4468     | 27.23 / 2.54 / 14.38   | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 167.91 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-seq-fixpoint-1                                      | MUS timed out                                       | 2129 / 0 / 910      | 1725 / 0 / 910      | 6157 / 0 / 1906      | 1.67 / 0.97 / 0.4      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 132.09 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-bug1-fixpoint-9                                     | Preproc Solved, FG skipped.                         | 154 / 0 / 154       | 125 / 0 / 125       | 372 / 0 / 371        | 0.08 / 0.0 / 0.06      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
Arithmetic_equalization1024                                           | Preproc Solved, FG skipped.                         | 14328 / 0 / 14328   | 12280 / 0 / 12280   | 44379 / 0 / 44378    | 1.87 / 0.0 / 1.12      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_stmt17_70_82                                              | MUS timed out                                       | 8959 / 67 / 7259    | 8538 / 34 / 7137    | 34745 / 69 / 25466   | 12.4 / 2.56 / 5.32     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 416.81 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_AR-fixpoint-1                                             | FG timed out                                        | 52529 / 0 / 22472   | 42525 / 0 / 22472   | 152557 / 0 / 42442   | 14.66 / 4.83 / 6.46    | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2018_rankfunc48_unsigned_16                                    | Preproc Solved, FG skipped.                         | 1478 / 0 / 1478     | 1318 / 0 / 1318     | 4026 / 0 / 4025      | 0.14 / 0.0 / 0.12      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_small-bug1-fixpoint-6                                     | Preproc Solved, FG skipped.                         | 103 / 0 / 103       | 83 / 0 / 83         | 246 / 0 / 245        | 0.05 / 0.0 / 0.03      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
