Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                  | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
Arithmetic_ceiling32                                                  | Preproc Solved, FG skipped.                        | 341 / 0 / 341       | 277 / 0 / 277       | 986 / 0 / 985        | 0.23 / 0.0 / 0.19       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt29_226_376                                            | Preproc finished unsolved, FG skipped, MUS skipped | 4306 / 0 / 2876     | 4043 / 0 / 2838     | 14399 / 0 / 7560     | 5.06 / 0.0 / 3.61       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_stmt17_70_98                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10699 / 0 / 8491    | 10162 / 0 / 8323    | 41813 / 0 / 29610    | 14.85 / 0.0 / 10.43     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_cycle_sched_4_7_1.sat                                     | Preproc finished unsolved, FG skipped, MUS skipped | 32909 / 0 / 29898   | 32711 / 0 / 29898   | 99227 / 0 / 72964    | 26.04 / 0.0 / 19.3      | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.37       
QBFEval2018_stmt52_295_394                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5317 / 0 / 3588     | 5047 / 0 / 3549     | 17937 / 0 / 9505     | 4.18 / 0.0 / 3.03       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_stmt28_89_97                                              | Preproc finished unsolved, FG skipped, MUS skipped | 12874 / 0 / 9761    | 12337 / 0 / 9593    | 50648 / 0 / 32936    | 18.56 / 0.0 / 12.87     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.21       
QBFEval2018_stmt5_731_730                                             | Preproc finished unsolved, FG skipped, MUS skipped | 690 / 0 / 592       | 626 / 0 / 570       | 2269 / 0 / 1969      | 1.13 / 0.0 / 0.61       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobtuint07neg_all_bit_differing_from_cycle  | Preproc finished unsolved, FG skipped, MUS skipped | 1415 / 0 / 623      | 1203 / 0 / 623      | 4589 / 0 / 1158      | 2.01 / 0.0 / 1.44       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_sdlx-fixpoint-3                                           | Preproc finished unsolved, FG skipped, MUS skipped | 4752 / 0 / 3820     | 4489 / 0 / 3820     | 14055 / 0 / 8436     | 6.04 / 0.0 / 4.21       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_kenflashp04                                               | Preproc Solved, FG skipped.                        | 343 / 0 / 343       | 278 / 0 / 278       | 1020 / 0 / 1019      | 0.15 / 0.0 / 0.13       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
Arithmetic_equalization64                                             | Preproc Solved, FG skipped.                        | 906 / 0 / 906       | 778 / 0 / 778       | 2793 / 0 / 2792      | 0.26 / 0.0 / 0.22       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_small-swap1-fixpoint-6                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1878 / 0 / 1050     | 1458 / 0 / 1050     | 5335 / 0 / 3230      | 4.32 / 0.0 / 3.07       | PreProc-ed 11 rounds            |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_Q_2-3_v-80-100_r-13.5                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.23 / 0.0 / 0.21       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_stmt17_63_70                                              | Preproc finished unsolved, FG skipped, MUS skipped | 6784 / 0 / 5452     | 6450 / 0 / 5366     | 25910 / 0 / 18438    | 8.17 / 0.0 / 5.76       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
