Name                                                                  | Status                      | T / B / K Vars       | T / B / K QVars      | T / B / K Clauses       | T / B / K Time            | PreProc Status                 | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                | MUS Status                   | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_oski3ub5i_c0to63.sat                                      | FG timed out                | 89111 / 1 / 61096    | 82190 / 1 / 61096    | 243053 / 3 / 113764     | 30.05 / 10.94 / 9.96      | PreProc-ed 3 rounds            |                   |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_max256                                                     | FG timed out                | 1633 / 9 / 439       | 1121 / 9 / 439       | 4806 / 27 / 1024        | 4.73 / 2.89 / 1.57        | PreProc-ed 2 rounds            | 0.13 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query57_query42_1344n                                     | FG timed out                | 3461 / 1 / 1983      | 3343 / 1 / 1983      | 11438 / 1 / 1918        | 6.11 / 2.9 / 2.69         | PreProc-ed 3 rounds            | 0.31 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_rankfunc31_unsigned_64                                    | Preproc Solved, FG skipped. | 6618 / 20 / 6598     | 6106 / 20 / 6086     | 17273 / 20 / 17252      | 2.73 / 2.12 / 0.4         | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2018_ceiling256                                                | Preproc Solved, FG skipped. | 2638 / 4 / 2634      | 2126 / 4 / 2122      | 7753 / 9 / 7743         | 1.07 / 0.79 / 0.18        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_small-bug1-fixpoint-6                                     | Preproc Solved, FG skipped. | 103 / 0 / 103        | 83 / 0 / 83          | 246 / 0 / 245           | 0.39 / 0.23 / 0.09        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
Arithmetic_subtraction128                                             | Preproc Solved, FG skipped. | 1146 / 255 / 891     | 890 / 255 / 635      | 3132 / 764 / 2367       | 0.6 / 0.47 / 0.09         | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_query25_query42_1344n                                     | FG timed out                | 1026 / 17 / 674      | 952 / 17 / 674       | 2427 / 17 / 658         | 1.18 / 0.74 / 0.35        | PreProc-ed 2 rounds            | 0.04 sec          |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_max512                                                     | FG timed out                | 3251 / 9 / 765       | 2227 / 9 / 765       | 9573 / 26 / 1869        | 6.31 / 3.35 / 2.57        | PreProc-ed 2 rounds            | 0.36 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-bug1-fixpoint-9                                     | Preproc Solved, FG skipped. | 154 / 0 / 154        | 125 / 0 / 125        | 372 / 0 / 371           | 0.24 / 0.15 / 0.08        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
