Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
Arithmetic_ceiling64                                                  | Preproc Solved, FG skipped.                         | 654 / 0 / 654       | 526 / 0 / 526       | 1913 / 0 / 1912      | 0.95 / 0.0 / 0.56      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2018_itc-b13-fixpoint-10                                       | MUS timed out                                       | 12966 / 228 / 11558 | 12360 / 228 / 11539 | 37384 / 476 / 32071  | 9.23 / 2.04 / 4.18     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query09_query42_1344n                                     | MUS timed out                                       | 9829 / 0 / 5990     | 9649 / 0 / 5990     | 52774 / 0 / 5766     | 38.74 / 2.13 / 28.73   | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query10_query45_1344n                                     | MUS timed out                                       | 4589 / 0 / 2463     | 4421 / 0 / 2463     | 31298 / 0 / 2451     | 13.62 / 5.32 / 4.46    | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_equalization256                                            | Preproc Solved, FG skipped.                         | 3636 / 0 / 3636     | 3124 / 0 / 3124     | 11247 / 0 / 11246    | 0.93 / 0.0 / 0.49      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
Arithmetic_decomposition128                                           | Preproc Solved, FG skipped.                         | 1145 / 0 / 1145     | 1017 / 0 / 1017     | 3154 / 0 / 3153      | 0.71 / 0.0 / 0.5       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2018_intermediate128                                           | MUS timed out                                       | 1278 / 0 / 511      | 1022 / 0 / 511      | 3700 / 0 / 401       | 1.78 / 0.98 / 0.46     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-equiv-fixpoint-1                                    | MUS timed out                                       | 3006 / 0 / 1985     | 2942 / 0 / 1985     | 9881 / 0 / 4403      | 2.89 / 1.44 / 0.81     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobtuint28neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                         | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4597 / 0 / 4596      | 0.2 / 0.0 / 0.15       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2018_sortnetsort8.AE.stepl.008                                 | MUS timed out                                       | 4913 / 0 / 1432     | 4017 / 0 / 1432     | 8232 / 0 / 1679      | 4.22 / 2.8 / 0.75      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_ctrl.e#1.a#3.E#122.A#48.c#.w#3.s#51.asp                   | MUS timed out                                       | 3097 / 0 / 2484     | 2975 / 0 / 2484     | 8782 / 0 / 5749      | 1.78 / 1.0 / 0.46      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ctrl.e#1.a#3.E#110.A#48.c#.w#9.s#13.asp                   | MUS timed out                                       | 8077 / 0 / 6316     | 7967 / 0 / 6316     | 23758 / 0 / 13078    | 3.89 / 1.34 / 1.36     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc60_unsigned_32                                    | MUS timed out                                       | 1296 / 0 / 856      | 1104 / 0 / 856      | 3271 / 0 / 2256      | 0.81 / 0.43 / 0.25     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_equalization512                                            | Preproc Solved, FG skipped.                         | 7369 / 0 / 7369     | 6345 / 0 / 6345     | 22800 / 0 / 22799    | 1.18 / 0.0 / 0.74      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2018_ctrl.e#1.a#3.E#120.A#48.c#.w#3.s#3.asp                    | MUS timed out                                       | 3047 / 0 / 2442     | 2927 / 0 / 2442     | 8638 / 0 / 5649      | 1.68 / 1.02 / 0.4      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_itc-b13-fixpoint-5                                        | MUS timed out                                       | 6211 / 116 / 5525   | 5885 / 116 / 5511   | 17834 / 242 / 15372  | 3.89 / 1.35 / 1.55     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query33_query57_1344n                                     | MUS timed out                                       | 1157 / 0 / 743      | 1087 / 0 / 743      | 2673 / 0 / 744       | 1.71 / 0.68 / 0.69     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_ethernet-fixpoint-1                                       | MUS timed out                                       | 3333 / 5 / 2165     | 2871 / 5 / 2165     | 8760 / 10 / 4483     | 4.02 / 1.97 / 1.21     | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_sortnetsort9.AE.stepl.004                                 | Preproc finished unsolved, FG skipped, MUS finished | 3231 / 0 / 905      | 2639 / 0 / 905      | 5398 / 0 / 1044      | 1.94 / 1.27 / 0.35     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS Finished after 0 rounds    |                                                         | 281.03     
QBFEval2017_query33_query42_1344n                                     | MUS timed out                                       | 1190 / 0 / 799      | 1116 / 0 / 799      | 2717 / 0 / 761       | 1.85 / 0.78 / 0.69     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
