Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_stmt47_340_389                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5651 / 4 / 3899     | 5382 / 4 / 3863     | 19175 / 16 / 10708   | 10.24 / 3.66 / 3.59     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_stmt17_74_78                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8959 / 67 / 7240    | 8567 / 34 / 7130    | 34745 / 69 / 25360   | 14.7 / 4.68 / 5.65      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.65       
QBFEval2017_stmt19_65_95                                              | Preproc finished unsolved, FG skipped, MUS skipped | 9829 / 67 / 7631    | 9321 / 34 / 7474    | 38279 / 69 / 25757   | 17.05 / 3.59 / 7.01     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_query52_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1038 / 0 / 686      | 964 / 0 / 686       | 2439 / 0 / 668       | 2.42 / 1.26 / 0.73      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt25_597_598                                            | Preproc finished unsolved, FG skipped, MUS skipped | 930 / 43 / 826      | 850 / 23 / 791      | 2910 / 46 / 2610     | 1.66 / 0.47 / 0.64      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_small-swap1-fixpoint-5                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1566 / 0 / 878      | 1206 / 0 / 878      | 4411 / 0 / 2694      | 2.97 / 0.82 / 1.34      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_bobtuint31neg                                             | Preproc Solved, FG skipped.                        | 1417 / 0 / 1417     | 1205 / 0 / 1205     | 4587 / 0 / 4586      | 0.24 / 0.0 / 0.18       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_stmt46_289_388                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5255 / 4 / 3566     | 4986 / 4 / 3527     | 17671 / 16 / 9532    | 12.52 / 3.5 / 4.53      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_sdlx-fixpoint-4                                           | Preproc finished unsolved, FG skipped, MUS skipped | 6607 / 0 / 5633     | 6270 / 0 / 5633     | 19598 / 0 / 13713    | 7.58 / 2.91 / 2.41      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_kenflashp12                                               | Preproc Solved, FG skipped.                        | 381 / 0 / 381       | 337 / 0 / 337       | 1346 / 0 / 1345      | 0.13 / 0.0 / 0.1        | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_query64_query01_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 657 / 0 / 418       | 597 / 0 / 418       | 1113 / 0 / 389       | 1.27 / 0.62 / 0.39      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt22_6_414                                              | Preproc finished unsolved, FG skipped, MUS skipped | 3364 / 4 / 1864     | 3084 / 4 / 1816     | 11422 / 16 / 4328    | 7.69 / 2.93 / 2.49      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_pi-bus-fixpoint-2                                         | Preproc finished unsolved, FG skipped, MUS skipped | 33224 / 12 / 21171  | 29684 / 12 / 21171  | 96657 / 24 / 46330   | 32.52 / 7.29 / 15.5     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.5        
QBFEval2017_small-seq-fixpoint-2                                      | Preproc finished unsolved, FG skipped, MUS skipped | 5360 / 0 / 2824     | 4754 / 0 / 2824     | 16621 / 0 / 5700     | 7.9 / 5.19 / 1.3        | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_query26_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 738 / 0 / 403       | 664 / 0 / 403       | 1995 / 0 / 395       | 2.29 / 1.44 / 0.35      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_stmt19_87_95                                              | Preproc finished unsolved, FG skipped, MUS skipped | 12004 / 67 / 9229   | 11496 / 34 / 9072   | 47114 / 69 / 31247   | 20.93 / 4.51 / 8.31     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2018_stmt29_275_376                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5079 / 4 / 3430     | 4816 / 4 / 3394     | 16950 / 16 / 8982    | 9.3 / 3.51 / 3.07       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
